id,nombre,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,universidad_calle_numero,universidad_colonia,universidad_cp,gmaps_longitud,gmaps_latitud,,
1007,Centro Universitario Quevedo,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Blvd. Atlixco 3109,Antequera,72180,-98.23475,19.04619,,
831,Centro de Sistemas Computacionales,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,11 Sur 502,La Paz ,72000,-98.2254,19.05646,,
896,Consejo Mexicano de Geriatría y Gerontología A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,21 Ote.  3205,Miguel Negrete,72510,-98.18481,19.02741,,
992,Benemérito Instituto Normal del Estado General Juan Crisóstomo Bonilla,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Blvd. Hermanos Serdán 203,Col. Aquiles Serdán,72140,-98.22404,19.06492,,
973,AS Media Centro de Formación Profesional A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. Juárez 1511,La Paz ,72160,-98.21124,19.04779,,
1009,Colegio Miguel Hidalgo,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza, 9 Sur 3104,Chulavista,72420,-98.21165,19.03546,,
974,"Centro de Investigación y Estudios Superiores en Estomatología y Salud, S.C.",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. Miguel Hidalgo 3816,Cristóbal Colón,72330,-98.16785,19.04566,,
2533,Universidad Alva Edison A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. Reforma 725 ,Centro Histórico,72000,-98.20459,19.04737,,
965,Instituto Universitario de Tecnología y Humanidades,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. 20 Ote. 404,Centro,72000,-98.19112,19.05025,,
833,Instituto Tecnológico Roosevelt,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,9 Pte. 516,Centro,72000,-98.20466,19.04369,,
816,Instituto Culinario de México A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Teziutlán Nte. 43,La Paz ,72160,-98.22612,19.05828,,
891,Escuela Libre de Psicología,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,3 Ote. 1601,Azcárate,72501,-98.18895,19.03844,,
1018,"Centro de Estudios Intensivos, Plantel Centro Puebla",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,13 Sur 1104,Centro ,72000,-98.20961,19.04488,,
890,Instituto de Ciencias Jurídicas de Puebla A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,3 Ote. 1611B,Barrio de Analco,72500,-98.18895,19.03845,,
927,Escuela de Jurisprudencia y Humanidades S.C,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,18 Pte. 1921,Maestro Federal,72080,-98.21133,19.05954,,
2629,Centro de Investigacion y Estudios Universitarios para el Desarrollo S.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,14 Sur núm. 3501,Anzures,72530,-98.1976,19.02615,,
2239,Centro Universitario Albada,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,21 Sur 4112,Col. La Noria,72410,-98.2221,19.03706,,
963,"Centro de Estudios Jave, A.C.",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Priv. 11 A Sur 4918,Prados Agua Azul,72430,-98.21885,19.02759,,
2510,Universidad Washington (UNIWAC),21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,19 Pte. 1313,Santiago,72490,-98.21233,19.04252,,
851,Universidad Europea A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Blvd. Valsequillo 1035,San Baltazar Campeche,72580,-98.20678,19.00583,,
844,"Universidad del Valle de Puebla, Plantel Puebla",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,3 Sur 5759,El Cerrito,72440,-98.21572,19.01814,,
852,Universidad Benito Juárez García,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,36 Nte. 1609,Cristóbal Colón,72340,-98.16982,19.04457,,
2535,UNIPUEBLA ,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Prol. 11 Sur s/n,Guadalupe Hidalgo  ,72490,-98.25117,18.983,,
920,Instituto de Estudios Superiores en Arquitectura y Diseño A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,24 Sur 512,Azcárate,72501,-98.18522,19.03499,,
1336,Instituto de Comunicación Especializada,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Rosas 236,Bugambilias,72580,-98.21227,19.00805,,
987,Escuela Superior de Arte y Cultura,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Acatlán 81,La Paz ,72160,-98.22896,19.05571,,
828,"Escuela Libre de Derecho de Puebla, A.C.",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,13 Ote. 5,Centro Histórico,72000,-98.20111,19.03952,,
933,Escuela de Licenciatura en Trabajo Social IN-VIA ,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,35 Pte. 115,Chula Vista,72420,-98.20705,19.03138,,
839,Escuela de Gastronomía María Reyna A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,3 Sur 6387,Puebla Textil,72470,-98.22203,19.00599,,
830,Centro Universitario Angloamericano (Plantel Puebla),21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,5 Pte. 1710 ,La Paz ,72000,-98.22844,19.04082,,
961,Colegio de Alta Dirección de Empresas A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Río Jamapa 5721,Jardínes de San Manuel,,-98.19785,19.00904,,
2538,Universidad Hotelera Suiza,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Circuito Juan Pablo II 505,Residencial Boulevares,72440,-98.21584,19.02429,,
883,Centro Mexicano Universitario de Ciencias y Humanidades,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,San José Xilotzingo 10731 esq. 109 Ote.,Rancho San José Xilotzingo,72583,-98.20885,19.02917,,
874,Centro de Rehabilitación y Educación Especial DIF Puebla ,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Prol. Carr. A la Calera s/n,Lomas de San Miguel,72573,-98.17788,18.9872,,
916,Instituto Poblano de Especialidades en Psicología A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,5 Pte. 1311 y 1316,Centro,72420,-98.20922,19.04787,,
867,Universidad Centro Mexicano en Estomatología,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Priv. 3 B Sur 3917,Huexotitla,72534,-98.21043,19.03026,,
2363,Colegio Esparza,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Prolg. de la 6 Sur 10930,Ex-Hacienda de Chapulco,72590,-98.22519,18.98267,,
972,Centro de Educación Abierta<br>Plantel Puebla,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,29 Pte. 118,Chulavista,72420,-98.20588,19.03405,,
215,"Universidad La Salle Benavente, A.C. ",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,25 Ote. 9,El Carmen,72350,-98.20316,19.03462,,
814,"Centro Universitario Interamericano del Pacífico (CEUNI), Plantel Golfo Centro",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. 15 Pte. 1108,Col. Santiago,72000,-98.21018,19.04355,,
848,Centro de Estudios las Américas,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,16 Ote. 3608,Cristóbal Colón,72340,-98.16927,19.04511,,
942,Centro de Estudios Superiores Tercer Milenio,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,23 Ote 402,Col. El Carmen,72530,-98.20037,19.03455,,
819,Instituto Culinario Pizzolotto A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Blvd. Circunvalación 2243,San Manuel,72570,-98.19533,19.00441,,
2511,Universidad del Arte ,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Acatlán 81,La Paz ,72160,-98.22906,19.05544,,
906,Instituto de Estudios Superiores en Ingeniería,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. 2 Pte. 3111,Amor,72140,-98.21168,19.05286,,
931,Instituto de Ciencias Forences y Periciales del Estado de Puebla S.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,17 Sur 4721,Reforma Agua Azul ,72160,-98.22257,19.03096,,
869,Instituto de Artes Visuales del Estado,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Blvd. 5 de Mayo 208,Xanenetla,72290,-98.19103,19.05227,,
836,Escuela Superior de Turismo Roberto Cañedo Martínez,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. 9 Pte.  911,Centro Histórico,72000,-98.20742,19.04492,,
918,Escuela Profesional  de Diseño de Modas Puebla,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza, Av. Reforma 105 - 203,Centro ,72000,-98.19894,19.04453,,
902,Universidad Tec de Oriente,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Aarón Merino Fernández 4,La Paz,72160,-98.22087,19.05597,,
877,"Centro Universitario Irlandés, A.C.",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,43 Ote. 2422,Fracc. Campestre del Real,72543,-98.19121,19.01814,,
929,Centro Internacional de Prospectiva y Altos Estudios S.C. CIPAE,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,3 Pte. 711,Centro Histórico,72000,-98.20416,19.04617,,
2544,"Universidad Tolteca de México, A.C.",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,22 Ote. NÚM. 2408,Xonaca,72280,-98.17887,19.04641,,
285,Universidad Popular Autónoma del Estado de Puebla UPAEP,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,21 Sur 1103 ,Santiago,72410,-98.21656,19.04867,,
2539,Universidad Liberal ,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Priv. Malinche 2729,Volcanes,72410,-98.21796,19.03982,,
2534,Universidad de los Ángeles ,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,11 Sur 502,Centro,72000,-98.20866,19.04453,,
847,Universidad de Ciencias de la Comunicación de Puebla (UCIC),21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,27 Sur 708,La Paz,72160,-98.21975,19.05156,,
1831,Universidad Cup Xilotzingo  A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av.Xilotzingo 10101,San Jose Xilotzingo,72595,-98.20356,18.98564,,
2545,Universidad Cristóbal Colón,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,18 Ote. 2831,Humboldt,72370,-98.17639,19.04438,,
818,Instituto Universitario Carl Rogers Puebla,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,5 Ote. 1205,Barrio de Analco,72500,-98.19193,19.03894,,
995,Escuela Normal Profesor Celerino Cano Palacios,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Blvd. Hermanos Serdán 203,Valle del Rey ,72140,-98.2247,19.06826,,
967,"Escuela Gastronómica Internacional, A.C.",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Partenon  5106,Fracc. Los Pilares,72560,-98.19318,19.0158,,
834,Instituto Internacional de México A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. Piedras Negras 517,Villa Frontera,72200,-98.1819,19.08172,,
923,El Universo del Lenguaje,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,25 Ote. 1020,Bella Vista,72500,-98.1956,19.03101,,
827,DASC Instituto Tecnológico Universitario,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,11 Sur 3308,Chulavista,72420,-98.21366,19.03544,,
934,Universidad Xilotzingo,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. Xilotzingo 10101,San José Xilotzingo,72576,-98.20418,18.98558,,
1005,Instituto Normal México,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,4 Pte. 311,Centro Histórico,72000,-98.20058,19.04738,,
502,Universidad Tecnológica de Puebla,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Antiguo Camino a la Resurrección 1002-A,Zona Industrial,72300,-98.15409,19.06045,,
1836,Universidad Tec Milenio Puebla,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av.Triunfo Maderista  2202,Cementos Atoyac,72020,-98.22523,19.07987,,
966,Universidad Siglo XXI,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,7 Pte. 303,Centro Histórico,72000,-98.20126,19.04324,,
861,Universidad Realística de México ,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Priv. 2 C Sur 5914,Bugambilias,72580,-98.21138,19.01502,,
817,Universidad Politécnica Hispano Mexicana (Campus Chula Vista),21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,25 Pte. 503,Chula Vista,72420,-98.20737,19.03682,,
829,Universidad Palafoxiana,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. Reforma 523 ,Centro Histórico,72000,-98.20251,19.04635,,
2540,Universidad Pedagógica Nacional (U-211) Puebla,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Prol.  3 Sur y 121A Pte. s/n,Col. San Bartolo Coatepec,72490,-98.2399,18.9816,,
855,Universidad Metropolitana de Puebla,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Blvd. Carmen Serdán 19,Las Cuartillas,72050,-98.20226,19.0717,,
1834,Universidad Politécnica Hispano Mexicana Campus La Paz,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Chalchicomula 21,La Paz,72420,-98.23164,19.05622,,
841,"Instituto de Estudios Universitarios, A.C. (IEU), Plantel Puebla",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. 4 Pte 1919,San Matías ,72140,-98.21164,19.05291,,
959,Instituto de Administración Pública del Estado de Puebla A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,22 Ote. 1409,Xonaca,72280,-98.18501,19.04782,,
919,Instituto de Estudios Avanzados Siglo XXI,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,3 Sur 508,Centro Histórico,72000,-98.2013,19.04319,,
849,Instituto Poblano de Estudios Superiores A.C.,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,2 Pte. 516,Centro Histórico,72270,-98.2023,19.04742,,
943,Universidad de la Sierra A.C.  (Plantel Puebla),21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,7 Ote. 801 ,Barrio de Analco ,72500,-98.19481,19.03902,,
977,Instituto Suizo de Gastronomía y Hotelería,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,25 Sur 702,La Paz ,72160,-98.21905,19.04936,,
3573,Colegio Libre de Estudios Universitarios,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,5 Poniente 1310,Col Centro,72000,-98.20891,19.04779,,
614,Universidad Iberoamericana (Puebla),21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Blvd. del Niño Poblano 2901 ,Reserva Territorial Atlixcáyotl ,72810,-98.24148,19.03288,,
619,Instituto de Estudios Superiores UCIC,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,27 Sur 708 ,La Paz,72160,-98.21974,19.05163,,
3576,"El Colegio de Puebla, A.C.",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Tehuacán Sur 91,Col. La Paz,72160,-98.22638,19.05246,,
925,Universidad Central de México,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Francisco Javier Mina  819,San Felipe Hueyotlipan,72030,-98.2055,19.08219,,
1769,"Universidad Interamericana, A.C.",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Lateral Sur de la Vía Atlixcayotl 7007,Fracc. Lomas de Angelópolis,72828,-98.27492,19.00107,,
980,Universidad Hispana,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,31 Pte. 118,Chulavista,72420,-98.20647,19.03325,,
1017,Escuela Normal Particular Incorporada Yermo y Parres,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,3 Pte. 1506,Centro Histórico,72000,-98.20978,19.04917,,
840,Escuela de Comunicación y Ciencias Humanas,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,7 Sur 1108,Centro Histórico,72000,-98.20571,19.04258,,
909,Universitario Bauhaus,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,11 Sur 1310,Centro Histórico,72410,-98.20889,19.04321,,
884,Universidad De América Latina,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,17 Pte. 309,El Carmen,72530,-98.20442,19.03939,,
975,Universidad Politécnica de Puebla,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Tercer Carril del Ejido Serrano s/n   ,San Mateo Cuanalá,72640,-98.36763,19.09558,,
815,"Universidad Mesoamericana, Campus Puebla",21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Priv. de la Soledad 311,Col. San Francisco Totimehuacan ,72595,-98.19367,18.97848,,
2536,Universidad del Golfo de México Campus Puebla,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza, Av. 35 Sur 2701 ,Santa Cruz Los Ángeles,72400,-98.2304,19.04741,,
893,Universidad de Música Pacelli,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,Av. Guadalupe Victoria 2,La Paz,72160,-98.22498,19.05901,,
912,Universidad del Desarrollo del Estado de Puebla (Plantel Quecholac),21,Puebla,115,Quecholac,0,,"Blvr. Quecholac, Tecamachalco 1102",La Candelaria,75460,-97.67562,18.94136,,
2577,Universidad Del  Desarrollo Del  Estado De  Puebla  (UNIDES),21,Puebla,115,Quecholac,1,Quecholac,Av. Independencia 1,Quecholac ,75460,-97.64373,19.0055,,
3436,"Benemérita Universidad Autónoma de Puebla (BUAP) Complejo Regional Centro, Sede Los Reyes de Juárez",21,Puebla,118,Los Reyes de Juárez,1,Los Reyes de Juárez,Dr. Gonzalo Báez Camargo s/n,Junta auxiliar San Juan Acozac,75410,-97.82465,18.95834,,
889,Colegio Libre de Estudios Universitarios,21,Puebla,119,San Andrés Cholula,1,San Andrés Cholula,Carretera Federal a Atlixco KM 5.3,Emiliano Zapata,72810,-98.26499,19.03317,,
268,Universidad de las Américas de Puebla,21,Puebla,119,San Andrés Cholula,1,San Andrés Cholula,Ex Hacienda Santa Catarina Mártir s/n,San Andrés Cholula,72810,-98.28356,19.05401,,
832,Universidad Madero ,21,Puebla,119,San Andrés Cholula,1,San Andrés Cholula,Camino Real a Cholula 4212,Ex-hacienda la Concepción Buena Vista,72150,-98.25856,19.04724,,
881,Instituto Nacional de Astrofísica Óptica y Electrónica,21,Puebla,119,San Andrés Cholula,1,San Andrés Cholula,Luis Enrique Erro 1,Sta. María Tonantzintla,72840,-98.31528,19.03161,,
1577,"Instituto Juan Pablo II para la Familia, Plantel Puebla",21,Puebla,119,San Andrés Cholula,1,San Andrés Cholula,Orión Nte. s/n,La Vista Country Club ,72810,-98.26322,19.01906,,
962,Colegio de Investigaciones y Posgrados A.C.,21,Puebla,119,San Andrés Cholula,1,San Andrés Cholula,Av. Rio Sabinas  5904,San Manuel,72570,-98.19434,19.00623,,
998,Escuela Normal Superior Federalizada,21,Puebla,119,San Andrés Cholula,1,San Andrés Cholula,Camino Real a Cholula s/n,Bello Horizonte ,72150,-98.26535,19.04931,,
989,"Tecnológico de Monterrey, Campus Puebla",21,Puebla,119,San Andrés Cholula,1,San Andrés Cholula,Vía Atlixcayotl 2301,Reserva Territorial Atlixcayotl,72453,-98.2447,19.02057,,
503,Universidad del Valle de México<br> Campus Puebla,21,Puebla,119,San Andrés Cholula,1,San Andrés Cholula,Camino Real San Andrés Cholula 4002,Emiliano Zapata ,72810,-98.26705,19.03661,,
3438,"Benemérita Universidad Autónoma de Puebla (BUAP) Complejo Regional Centro, Campus San José Chiapa",21,Puebla,128,San José Chiapa,1,San José Chiapa,Calle 2 Sur de Ciudad Modelo,,,-97.77592,19.21165,,
897,Centro de Estudios Superiores Universitarios Simón Bolivar,21,Puebla,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,Tlaxcala 100 ,Domingo Arenas,74050,-98.42887,19.28493,,
2589,Centro de Estudios Universitarios Altamirano,21,Puebla,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,"Libertad Nte 303, 3er. Piso ",San Buenaventura Tecaltzingo ,74000,-98.43944,19.28574,,
2579,Universidad Interdisciplinaria de Emprendedores,21,Puebla,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,Central San Rafael s/n,San Cristobal Teplataxco,74120,-98.45361,19.29149,,
2591,Escuela Normal Particular 5 de Mayo,21,Puebla,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida, Esteban de Antuñano 17 ,La Santisima ,74021,-98.43754,19.28557,,
2580,Centro Universitario Texmelucan A.C  (Incorporado a la BUAP) ,21,Puebla,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,Ferrocarril  Sur 5,Centro,74000,-98.43758,19.28053,,
969,Instituto Tecnológico Superior de San Martín Texmelucan,21,Puebla,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,Camino a Barranca de Pesos s/n,San Lucas Atoyatenco,74120,-98.41603,19.30848,,
2578,Centro Universitario Hispánico de Texmelucan  ,21,Puebla,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,Francisco Villa 29-B ,Morelos,74020,-98.43788,19.28943,,
2401,"Universidad de Puebla, Plantel Texmelucan",21,Puebla,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,Tlaxcala 100,Domingo Arenas ,,-98.42877,19.28492,,
856,Escuela Superior de Medicina Veterinaria y Zootecnia A.C,21,Puebla,140,San Pedro Cholula,1,Cholula de Rivadavia,Blvd. Forjadores 1802,Col. De Jesús Tlatempa,72760,-98.29856,19.0713,,
904,Instituto Universitario Angelus,21,Puebla,140,San Pedro Cholula,1,Cholula de Rivadavia,6 Ote. 406,Centro,72760,-98.30226,19.06248,,
854,"Colegio de Postgraduados (COLPOS), Campus Puebla",21,Puebla,140,San Pedro Cholula,14,Santiago Momoxpan,Carr. Federal Mex - Pue Km. 125.5,Santiago Momoxpan ,72760,-98.29897,19.10909,,
3439,"Benemérita Universidad Autónoma de Puebla (BUAP) Complejo Regional Centro, Campus San Salvador El Seco",21,Puebla,142,San Salvador el Seco,1,San Salvador el Seco,3 Oriente s/n,Barrio de Tecoac,,-97.6425,19.13475,,
2634,Universidad Pedagógica Nacional 213,21,Puebla,144,San Salvador Huixcolotla,1,San Salvador Huixcolotla,Vicente Guerrero 103,Barrio la Candelaria,75440,-97.77154,18.9212,,
1824,Escuela de Medicina Veterinaria y Zootecnia,21,Puebla,154,Tecamachalco,1,Tecamachalco,Km. 7.5 Carr. Cañada Morelos ,El Salado Tecamachalco ,75470,-97.72737,18.88274,,
3430,"Benemérita Universidad Autónoma de Puebla (BUAP) Complejo Regional Centro, Sede Tecamachalco",21,Puebla,154,Tecamachalco,1,Tecamachalco,Km. 7.5 Carr. Cañada Morelos,El Salado,,-97.6708,18.90538,,
311,Universidad Tecnológica de Tecamachalco,21,Puebla,154,Tecamachalco,1,Tecamachalco,Av. Universidad Tecnológica 1,El Montecillo,75480,-97.71923,18.86601,,
1010,Normal Superior Mixteca Baja,21,Puebla,155,Tecomatlán,1,Tecomatlán,Carr. Palomas-Tlapa km. 19.5,Centro ,74870,-98.31002,18.12219,,
845,"Universidad del Valle de Puebla, Plantel Tehuacán",21,Puebla,156,Tehuacán,1,Tehuacán,Carr. Federal Tehuacán Sn. Marcos Necoxtla 6900 ,Santa María Coapan,75859,-97.36444,18.41871,,
1821,"Benemérita Universidad Autónoma de Puebla (BUAP) Complejo Regional Sur, Campus Tehuacán",21,Puebla,156,Tehuacán,1,Tehuacán,Carr. Libramiento Tecnológico-San Marcos Necoxtla Km. 7.5,Lázaro Cárdenas Sur,75859,-97.36477,18.41695,,
842,"Instituto de Estudios Universitarios, A.C. <br> Plantel Tehuacán",21,Puebla,156,Tehuacán,1,Tehuacán,1 Nte 618,Francisco Sarabia,75730,-97.39278,18.47001,,
960,Colegio Froebel ,21,Puebla,156,Tehuacán,1,Tehuacán,Independencia poniente 437,Col. Centro,75730,-97.39967,18.46299,,
