comp_cine_id,comp_cine_nombre,comp_cine_npantallas,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,comp_cine_calle_numero,comp_cine_colonia,comp_cine_cp,gmaps_longitud,gmaps_latitud
110,Cinemex Parque Lindavista,11,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Colector 13 núm. 280,Col. Magdalena de las Salinas,7760,-99.13081,19.48679
112,Cinépolis Torres Lindavista,10,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Othón Mendizábal Oriente 343,Col. Nueva Industrial Vallejo,7700,-99.14389,19.5061
111,Cinemex Ticomán,14,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Prol. Escuadrón 201 núm. 200 ,Barrio La Purísima,55400,-99.14198,19.51638
106,Cinépolis Plaza Tepeyac,6,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Calz. de Guadalupe 431,Col. Guadalupe Tepeyac,7840,-99.11863,19.47151
107,Cinemex Tenayuca,9,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Miguel Bernand 1187,,,-99.15613,19.52987
113,Cinépolis Plaza Oriente,4,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Eduardo Molina 1623,Col. El Coyol,7420,-99.09328,19.48523
108,Cinemex Aragón,12,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,San Juan de Aragón 516 ,Col. La Cruz,7070,-99.09559,19.48097
576,Cinépolis Encuentro Fortuna,8,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av Fortuna Eje 4 Norte 334,Col. Magdalena de las Salinas,7370,-99.13318,19.4827
120,Cinépolis Plaza Central,16,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. Canal del Río Churubusco 1635,Col. Central de Abasto,9040,-99.09516,19.37666
473,Cinemex Plaza Oriente,10,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. Canal del Tezontle 1520,Col. Dr. Alfonso Ortíz Tirado,9020,-99.08005,19.38412
117,Cinemex Tláhuac,10,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. Tláhuac 5662,Col. San Lorenzo Tezonco,9790,-99.06056,19.30573
474,Cinemex La Viga,12,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Calz. de La Viga 1150,Col. Apatlaco,5349,-99.12176,19.3807
475, Cinemex Vía San Juan,7,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Ignacio Zaragoza 1433 y 2717,Col. Tepalcates,9210,-99.04957,19.39117
121,Cinemex Lomas Estrella,12,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. Tláhuac 4409,Lomas Estrella,9880,-99.09434,19.32132
119,Cinemex Zaragoza,12,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Calz. Ignacio Zaragoza 2221 ,Col. Paraíso,9230,-99.02909,19.38055
116,Cinemex Tezontle,10,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. Canal de Tezontle 1520,Col. Dr. Alonso Ortiz Tirado,9020,-99.08324,19.38214
118,Cinemex Iztapalapa,12,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Perif. Arco Oriente 2141,Col. Ejército Constitucionalista,9220,-99.05876,19.38043
187,Cinépolis Ermita,12,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Calz. Ermita Iztapalapa 3417,Col. Xalpa,9640,-99.0179,19.34765
114,Cinépolis Portal Churubusco,10,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. Río Churubusco 583,Col. Sector Popular,9060,-99.12152,19.36878
77,Cinemex San Antonio,11,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,Calle 10 núm. 132,Col. San Pedro de los Pinos ,1180,-99.19193,19.38873
579,Cinépolis Portal San Ángel,11,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,Av. Revolución 1267,Col. Los Alpes,1010,-99.19031,19.36125
433,Cinépolis VIP Samara,9,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,Av. Antonio Dovalí Jaime 70,Col. Santa Fe,1210,-99.25832,19.3678
606,The Movie Company. Escenaria,10,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,Av. San Jerónimo 263,Tizapan,1090,-99.1987,19.33573
76,Cinemex Altavista,6,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,"Calz. Desierto de los Leones 52, Pabellón Altavista",Col. San Ángel,1000,-99.1895,19.34877
451,Cinemex Park Plaza Platino,4,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,Javier Barros Sierra 540,Col. Santa Fe,1210,-99.25953,19.36463
578,Cinépolis VIP Portal San Ángel,4,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,Av. Revolución 1267,Col. Los Alpes,1010,-99.19031,19.36125
916,"Autocinema Coyote, Insurgentes",0,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,Av. de los Insurgentes Sur 1729,Col. Guadalupe Inn,1020,0,0
453,Cinemanía Loreto,3,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,"Plaza Loreto, Av. Revolución s/n",Col. Tizapán San Ángel,1090,-99.19246,19.33945
79,Cinemex Loreto,9,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,Av. Revolución esq. Río Magdalena,Col. Tizapan San Ángel,1090,-99.19394,19.33886
575,Cinemex Patio Revolución Platino,6,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,Av. Revolución 1837,San Ángel,1000,-99.19137,19.34174
432,Cinépolis Patio Santa Fe,12,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,Av. Prol. Paseo de la Reforma 400,Col. Santa Fe Peña Blanca,1376,-99.25387,19.37786
481,Cinemás Tláhuac,5,9,Ciudad de México,11,Tláhuac,1,Tláhuac,Av. Tláhuac 5295,Col. Los Olivos,13210,-99.06165,19.30396
906,Cine Villa Olímpica,1,9,Ciudad de México,12,Tlalpan,1,Tlalpan,Av. Insurgentes Sur 3493,Col. Parques del Pedregal,14020,-99.18587,19.29787
485,Cinépolis Pabellón Cuemanco,8,9,Ciudad de México,12,Tlalpan,1,Tlalpan,Cañaverales 222,Col. Cuemanco,14360,-99.1071,19.29529
482,Cinemex Cuicuilco Platino,5,9,Ciudad de México,12,Tlalpan,1,Tlalpan,Av. San Fernando 649,Col. Peña Pobre,14060,-99.18107,19.29819
132,Cinemex Pericoapa,11,9,Ciudad de México,12,Tlalpan,1,Tlalpan,Av. Canal de Miramontes 3163,Col. Vergel Coapa,14320,-99.12486,19.30343
483,Cinemex Prado Coapa,10,9,Ciudad de México,12,Tlalpan,1,Tlalpan,Prol. División del Norte 4515,Col. Prado Coapa,14357,-99.13178,19.29035
484,Cinépolis Paseo Acoxpa,12,9,Ciudad de México,12,Tlalpan,1,Tlalpan,Calz. Acoxpa 430,Col. Residencial Acoxpa,14300,-99.1362,19.30036
129,Cinépolis Ajusco,10,9,Ciudad de México,12,Tlalpan,1,Tlalpan,Carr. Picacho Ajusco 175 ,Col. Héroes de Padierna,14200,-99.21184,19.29908
131,Cinemex Cuicuilco,8,9,Ciudad de México,12,Tlalpan,1,Tlalpan,Av. San Fernando 649,Col. Peña Pobre,14060,-99.18105,19.2982
84,Cinemex Parque Delta,10,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Av. Cuauhtémoc 462,Col. Narvarte,3020,-99.15503,19.40367
462,Cinemex WTC Platino,5,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Av. Montecito 38,Col. Nápoles,3810,-99.17381,19.39435
85,Cinemex Universidad,12,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Av. Universidad 740 esq. Miguel Laurent,Sta Cruz Atoyac,3310,-99.16297,19.3729
86,Cinemex WTC,9,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Av. Montecito 38,Col. Nápoles,3810,-99.17348,19.39431
461,Cinemex Félix Cuevas Platino,7,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Av. Félix Cuevas 374,Col. Del Valle,3100,-99.17262,19.37258
82,Cinemex Manacar,9,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Iinsurgentes Sur 1357,Col. Insurgentes Mixcoac,3920,-99.1799,19.3722
464,Cinépolis VIP Universidad,3,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Av. Universidad 1000,Col. Santa Cruz Atoyac,3310,-99.16561,19.36649
87,Cinépolis Universidad,17,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Av. Universidad 1000,Col. Santa Cruz Atoyac,3310,-99.16558,19.36646
463,Cinépolis Patio Universidad ,10,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Popocatépetl 546,Col. Xoco,3330,-99.16669,19.36565
83,Cinemex Patriotismo,12,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Av. Patriotismo 229,Col. San Pedro de los Pinos,3800,-99.18102,19.3963
431,Cineteca Nacional,10,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,Av. México Coyoacán 389,Col. Xoco,3330,-99.16476,19.36055
571,Cinemex Parque Delta Platino ,6,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Cuauhtémoc esq. Obrero Mundial,Col. Narvarte,3020,-99.15369,19.40246
103,Cinemex Reforma 222,11,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Paseo de la Reforma 222,Col. Juárez,6600,-99.16119,19.42853
471,La Casa del Cine,2,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"República de Uruguay 52, 2º piso",Centro Histórico,6000,-99.13699,19.43065
788,Cine Savoy,1,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,16 de Septiembre y Eje Central,Centro,,-99.14066,19.43293
611,Cine Venus,1,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,República de Chile 32,Centro,6000,-99.1357,19.43776
470,Cine Tonalá,1,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Tonalá 261,Col. Roma,6760,-99.16049,19.40898
472,Le Cinéma IFAL,1,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Río Nazas 43,Col. Cuauhtémoc,6500,-99.16671,19.43258
101,Cinépolis Diana,8,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Paseo de la Reforma 423,Col. Cuauhtémoc,6500,-99.17153,19.42573
98,Cinépolis Bucareli,6,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Bucareli 63,Col. Juárez,6600,-99.15136,19.43182
469,Cinépolis Fórum Buenavista,16,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Eje 1 Norte Mosqueta 259,Col. Buenavista,6350,-99.15127,19.45118
105,Cinemex Cuauhtémoc,12,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"Antonio M. Anza 20, Pabellón Cuauhtémoc",Col. Roma,6720,-99.15509,19.41159
468,Cinemex Reforma Casa de Arte ,4,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Río Guadalquivir 104,Col. Cuauhtémoc,6500,-99.16939,19.42731
100,Cinemex Real,8,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Colón 17 esq. Balderas y Reforma,Centro,6440,-99.14728,19.43631
99,Cinemex Insurgentes,7,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,San Luis Potosí esq. Insurgentes 214,Col. Roma,6760,-99.16599,19.41274
102,Cinemex Centro Telmex,10,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Chapultepec 19 esq. Av. Cuauhtémoc,Col. Roma Sur,6700,-99.15476,19.42546
924,Cine Más Allá (CCD),1,9,Ciudad de México,16,Miguel Hidalgo,0,,Paseo de Reforma s/n esquina Lieja,Col. Juárez,6600,-99.17451,19.4229
126,Cinemex Pabellón Polanco,7,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Ejército Nacional 980,Col. Chapultepec Morales,11560,-99.20696,19.43835
478,Cinépolis VIP Plaza Carso,4,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Lago Zúrich 245,Col. Granda Ampliación,11529,-99.20406,19.44169
476,Cinemex Antara Platino,4,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Av. Ejercito Nacional 843-B,Col. Granada,11520,-99.20378,19.43923
615,Cine Tacuba,1,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Calz México-Tacuba 692,Tacuba,11410,-99.18485,19.45829
479,Cinépolis Plaza Carso,5,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Lago Zúrich 245,Col. Granda Ampliación,11529,-99.20404,19.44171
124,Cinemex Duraznos Platino ,10,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Bosques de duraznos 39,Col. Bosques de las Lomas,11700,-99.24258,19.40333
127,Cinemex Antara,8,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Av. Ejército Nacional 843-B,Col. Granada,11520,-99.20378,19.43922
480,Cine Sedena,12,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Av. Industria Militar 1050,Col. Lomas de Sotelo,11200,-99.22068,19.43575
477,Cinépolis VIP Miyana Polanco,7,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Av. Ejercito Nacional 769,Col. Granada,11570,-99.20021,19.43953
915,"Autocinema Coyote, Polanco",0,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Lago Zurich 200,"Col. Granada, Polanco",,0,0
125,Cinemex Legaria,10,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Calz. de Legaria 252,Col. Pensil del Norte,11430,-99.1972,19.45296
123,Cinemex Cervantes Saavedra ,8,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Blvd. Miguel de Cervantes Saavedra 397,Col. Irrigación,11500,-99.20725,19.44085
128,Cinemex Galerías,14,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Melchor Ocampo 193,Col. Verónica Anzúres,11300,-99.17118,19.43536
573,Cinemex Pabellón Polanco Platino ,4,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,Av. Ejercito Nacional 980,Col. Chapultepec Morales,11560,-99.20696,19.43835
133,Cinépolis Plaza Aeropuerto,8,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza,Calz. General Ignacio Zaragoza 270,Santa Cruz Aviación,15540,-99.09688,19.42142
498,Cinépolis Chedraui Durango,5,10,Durango,5,Durango,1,Victoria de Durango,Blvd. Domingo Arrieta 601,Col. El Refugio,34170,-104.66114,24.01215
134,Cinépolis Durango,10,10,Durango,5,Durango,1,Victoria de Durango,Blvd. Francisco Villa s/n,Fracc. Jardines de Durango,34200,-104.62936,24.0448
136,Citicinemas Durango,8,10,Durango,5,Durango,1,Victoria de Durango,Av. Real del Mezquital 101,Real del Mezquital,34199,-104.65169,24.00207
913,Cineteca de Durango Sala Silvestre Revueltas,0,10,Durango,5,Durango,1,Victoria de Durango,"Juárez 217 Norte, entre Gabino Barreda y Coronado", Zona Centro,34000,-104.67059,24.02909
135,Cinemex Durango,10,10,Durango,5,Durango,1,Victoria de Durango,Av. Felipe Pescador 1107,Zona Centro,34080,-104.65149,24.03671
796,Cinemex Durango Platino,4,10,Durango,5,Durango,1,Victoria de Durango,Av. Felipe Pescador 1107,Zona Centro,34080,-104.65149,24.03671
648,Cinemex Gómez Palacio,8,10,Durango,7,Gómez Palacio,1,Gómez Palacio,Blvd. Miguel Alemán s/n esq. González de la Vega,Col. El Consuelo,35090,-103.47768,25.54956
818,Cinemex Hamburgo,5,10,Durango,7,Gómez Palacio,1,Gómez Palacio,Calz. Francisco Villa s/n,Col. Rinconadas Hamburgo,35018,-103.50485,25.59478
211,Cinemex San Miguel Allende,8,11,Guanajuato,3,San Miguel de Allende,1,San Miguel de Allende,Libramiento José Manuel Zavala s/n,Centro,37700,-100.72843,20.90514
198,Cinépolis Las Américas,9,11,Guanajuato,7,Celaya,1,Celaya,Av. Puerta de Oro del Bajío 203,"Fracc. Jardines de Celaya, Plaza Las Américas",38080,-100.79655,20.51836
199,Cinépolis Parque Celaya,12,11,Guanajuato,7,Celaya,1,Celaya,Eje Norponiente 801,Col. La Purísima,38130,-100.83837,20.54681
591,Cinépolis Galerías Celaya,10,11,Guanajuato,7,Celaya,1,Celaya,Eje Nororiente 200,Las Compuertas del Campestre,38060,-100.77951,20.5309
806,Cinépolis Paseo Dolores ,5,11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,1,Dolores Hidalgo Cuna de la Independencia Nacional,"Av. Norte núm. 65 BIS, Int. Cine",Centro,37800,-100.92912,21.16013
811,Cine La Mina,1,11,Guanajuato,15,Guanajuato,1,Guanajuato,Calle 6 de la  Condesa,Centro,36000,-101.25473,21.01737
200,Cinemex Guanajuato,8,11,Guanajuato,15,Guanajuato,1,Guanajuato,"Blvd. Pozuelos s/n, Circuito Interior 1",Col. Lomas de Pozuelos  ,36080,-101.26141,21.01346
594,Cine Guanajuato,1,11,Guanajuato,15,Guanajuato,1,Guanajuato,Calle  Mulas s/n,Centro,36000,-101.25373,21.01787
807,Cinépolis VIP Plaza Cibeles Irapuato,4,11,Guanajuato,17,Irapuato,1,Irapuato,Blvd. Villas de Irapuato 1443 local 76 ,Col. Ejido Irapuato,36670,-101.38005,20.68007
589,Cinema Irapuato Century,1,11,Guanajuato,17,Irapuato,1,Irapuato,Av. Juan José Torres Landa 719,Col. Progresiva El Jaral,36666,-101.34354,20.68115
201,Cinemex  Plaza Jacarandas,10,11,Guanajuato,17,Irapuato,1,Irapuato,Av. Arboledas  núm. 1200,San Miguelito,36650,-101.3717,20.67021
202,Cinépolis Plaza Cibeles,14,11,Guanajuato,17,Irapuato,1,Irapuato,Blvd. Villas de Irapauto 1443 Loc. 76,Col. Ejido Irapuato ,36670,-101.38009,20.68004
519,Cinemex San Roque,8,11,Guanajuato,17,Irapuato,1,Irapuato,Blvd. Enrique Colunga num. 1184 ,Col. 18 de Agosto,36590,-101.34262,20.65756
208,Cinépolis La Gran Plaza León,10,11,Guanajuato,20,León,1,León de los Aldama,Blvd. Adolfo López Mateos Ote. 1902,Col. Peñitas,37180,-101.68503,21.14336
204,Cinépolis León,7,11,Guanajuato,20,León,1,León de los Aldama,Blvd. Adolfo López Mateos Ote. 1309,Col. Coecillo,37260,-101.68534,21.14592
808,Cinemex Plaza Mayor Platino ,4,11,Guanajuato,20,León,1,León de los Aldama,Blvd. Juan Alonso De Torres num. 2002,Col. Valle del Campestre,37150,-101.69653,21.15641
203,Cinemex Malecón,6,11,Guanajuato,20,León,1,León de los Aldama,Blvd. Mariano Escobedo 2902,Col.  La Martiníca,37500,-101.65993,21.10666
592,Cinemex Plaza Stadium ,10,11,Guanajuato,20,León,1,León de los Aldama,Blvd. Adolfo López Mateos Ote 1702 ,Col. La Martinica,37500,-101.65854,21.11631
207,Cinépolis Centro Max,17,11,Guanajuato,20,León,1,León de los Aldama,Blvd. Adolfo López Mateos Ote. 2518  ,Col. San Isidro de Jerez,37530,-101.63671,21.10036
521,Cinépolis Centro Comercial Altacia,10,11,Guanajuato,20,León,1,León de los Aldama,Blvd. Aeropuerto 104,Cerrito de Jerez Norte,37530,-101.62642,21.09266
205,Cinépolis Galerías Las Torres,12,11,Guanajuato,20,León,1,León de los Aldama,Blvd. Juan Antonio de Torres Ote. 1314 int. 2,Col. San José del Consuelo,37200,-101.64747,21.14777
206,Cinemex Plaza Mayor,12,11,Guanajuato,20,León,1,León de los Aldama,Blvd. Juan Alonso de Torres Pte.  2002,Col. Valle del Campestre,37150,-101.69653,21.15645
809,Cinépolis VIP Centro Comercial Altacia,4,11,Guanajuato,20,León,1,León de los Aldama,"Blvd. Aeropuerto núm. 104, Int. Cine ",Col. Cerrito de Jerez,37530,-101.62599,21.09236
593,Cinemex Vía Alta Salamanca,12,11,Guanajuato,27,Salamanca,1,Salamanca,Camino a Mancera 214,Col. Las Glorias,36700,-101.23018,20.58456
522,Cinépolis Paseo San Francisco,6,11,Guanajuato,31,San Francisco del Rincón,1,San Francisco del Rincón,Juventino Rosas 500,Col. Las Palmas,36300,-101.86808,21.03015
810,Cine Movie Center,1,11,Guanajuato,31,San Francisco del Rincón,1,San Francisco del Rincón,Blvd. Aquiles Serdán núm. 200 ,Col. Infonavit San Francisco,36330,-101.84993,21.02278
551,Cinema San Luis,2,11,Guanajuato,33,San Luis de la Paz,1,San Luis de la Paz,Calle Niños Héroes 104-110,Centro,37900,-100.51508,21.29773
550,Cinépolis La Joya,6,11,Guanajuato,37,Silao de la Victoria,1,Silao de la Victoria,Calle 5 de Mayo 120,Col. La Joyita,36130,-101.4168,20.9459
212,Cinépolis Galería Metropolitana,7,11,Guanajuato,41,Uriangato,1,Uriangato,Blvd. Uriangato 240-D,Col. La Joyita,38983,-101.17432,20.11574
190,Cinépolis Galerías Acapulco,11,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,"Av. Costera Miguel Alemán 1632, Local J17",Fracc. Magallanes,39880,-99.8814,16.86112
192,Cinépolis Pie de la Cuesta,12,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Calz. Pie de la Cuesta 239 L-90,Col. Hogar Moderno,39580,-99.91532,16.85802
526,Cinema Dorado 2000,1,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Plan de Ayala s/n,Col. Progreso,39350,-99.89436,16.86005
189,Cinépolis La Isla,6,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Blvd. de las Naciones 1813 Int. A-03,Col. Playa Diamante,39897,-99.77573,16.77324
193,Cinépolis VIP Galerías Diana,4,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Av. Costera Miguel Alemán 1926,Fracc. Magallanes,39670,-99.87362,16.86028
445,Cinépolis Acapulco Renacimiento,10,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,"Calle 14 esq. Calle 5, lote 718, sector II",Col. Emiliano Zapata,39700,-99.83207,16.8997
442,Cinemex Las Palmas,12,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Blvd. de las Naciones 802,"Col. Granjas del Marqués, Plaza Las Palmas",39890,-99.81022,16.7972
444,Cinépolis Galerías  Diana Acapulco,12,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Av. Costera Miguel Alemán 1926,Fracc. Magallanes,39670,-99.87361,16.86043
194,Cinépolis Sendero Acapulco,8,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Carr. Cayaco-Puerto Márquez 244,Col. Cayaco,39905,-99.81084,16.83281
553,Cinema Imperial,1,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Av. Cuauhtémoc  125 local 3-B ,Col. Progreso,39350,-99.89396,16.85971
440,Cinemex Oceanic Acapulco,8,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Costera Miguel Alemán 3111,Fracc. Costa Azul,39850,-99.85021,16.84729
597,Cine Plaza Las Fuentes,3,12,Guerrero,11,Atoyac de Álvarez,1,Atoyac de Álvarez,Dorotea s/n,Col. Moderna,40945,-100.43821,17.20359
195,Cinépolis Galerías Chilpancingo,7,12,Guerrero,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,Blvd. René Juaréz Cisneros 130 local 100,Col. Tepango,39095,-99.48609,17.51489
197,Cinépolis Galerías Tamarindos,7,12,Guerrero,35,Iguala de la Independencia,1,Iguala de la Independencia,Periférico Oriente,Col. Río Balsas,40050,-99.52262,18.34206
525,Cinema Flamingo,2,12,Guerrero,38,Zihuatanejo de Azueta,1,Zihuatanejo,Paseo de las Gaviotas s/n ,Plaza Ixpamar,40880,-101.60035,17.66083
524,Cine Paraíso,6,12,Guerrero,38,Zihuatanejo de Azueta,1,Zihuatanejo,Av. Cuauhtémoc 20,Centro,40890,-101.55832,17.63932
441,Cinépolis Las Américas  Taxco,5,12,Guerrero,55,Taxco de Alarcón,1,Taxco de Alarcón,Libramiento Taxco 27,Col. Pedro Martín,40290,-99.60637,18.5462
552,Cinema Zirándaro,0,12,Guerrero,73,Zirándaro,1,Zirándaro de los Chávez,Calle José R Bermúdez s/n,Centro,40760,0,0
621,Cinemanías Actopan,2,13,Hidalgo,3,Actopan,1,Actopan,Cuauhtémoc 22,Centro Sur,42500,-98.94048,20.26715
732,Cinemas Huejutla,2,13,Hidalgo,28,Huejutla de Reyes,1,Huejutla de Reyes,Cuauhtémoc ,Zona Centro,43000,-98.42064,21.13882
797,Cinemagic Ixmiquilpan,5,13,Hidalgo,30,Ixmiquilpan,1,Ixmiquilpan,Av. Insurgentes Norte 150,Col. El Fitzhi,42320,-99.20773,20.47183
213,Cinépolis Plaza Bella Pachuca,7,13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,"Av. Revolución 1307, locales del 7 al 13",Col. Periodista,42060,-98.73781,20.11965
215,Cinemex Plaza Q,12,13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,Av. Luis Donaldo Colosio km 7.7,Fracc. Colinas de Plata,,-98.72881,20.08171
216,Cinépolis VIP Galerías Pachuca,3,13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,Av. Camino Real de la Plata 100,Col. Zona Plateada,42080,-98.76607,20.09856
800,Cinemex Gp Pachuca,10,13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,Blvd. Luis Donaldo Colosio 2009,Col. Coscotitlan,42064,-98.75742,20.09432
574,Cinépolis Galerías,14,13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,Av. Camino Real de la Plata 100,Col. Zona Plateada,42080,-98.77024,20.09754
214,Cinemex Pachuca,7,13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,Av. Luis Donaldo Colosio 1501,Col.  Ex-Hacienda de Coxcocitla,,-98.76161,20.09824
217,Cinépolis Tepeji del Río,6,13,Hidalgo,63,Tepeji del Río de Ocampo,1,Tepeji del Río de Ocampo,López  Mateos s/n,Col. San Mateo 1a. Sección,42850,-99.33588,19.90288
564,Cinebox Tula,4,13,Hidalgo,76,Tula de Allende,1,Tula de Allende,Blvd. Tula-Iturbe 118,Col. Villas de Salitre,42808,-99.33369,20.05786
218,Cinemex Tulancingo,8,13,Hidalgo,77,Tulancingo de Bravo,1,Tulancingo,Blvd. Miguel Hidalgo 1001,Fracc. Santa Ana,,-98.38553,20.07652
542,DV Cinemas,5,13,Hidalgo,77,Tulancingo de Bravo,1,Tulancingo,Colegio Militar 201,Centro,43600,-98.36871,20.08014
813,Cinépolis Galerías Metropolitana Autlán,5,14,Jalisco,15,Autlán de Navarro,1,Autlán de Navarro,Prolongación Matamoros 755,Centro,48900,-104.35107,19.76654
814,Cinemex Cd. Guzmán,6,14,Jalisco,23,Zapotlán el Grande,1,Ciudad Guzmán,Calz. Madero y Carranza núm. 570,Central de Abastos,49000,-103.48308,19.70315
812,Movie Space,5,14,Jalisco,30,Chapala,1,Chapala,Carret. Chapala - Jocotepec 206 A1,San Antonio Tlayacapan,45922,-103.2431,20.29919
608,Cinemas del Lago,1,14,Jalisco,30,Chapala,2,Ajijic,"Carr Oriente 54-C, Plaza Bugambilias",,45920,-103.25538,20.29969
224,Cinépolis Alameda Guadalajara,7,14,Jalisco,39,Guadalajara,1,Guadalajara,Calz. Independencia Sur 28,Centro,44100,-103.34197,20.67453
