museo_id,museo_nombre,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,gmaps_longitud,gmaps_latitud
986,Museo Comunitario Laguna del Caimán,"Ayuntamiento de Tlahualilo, Dgo.",10,Durango,36,Tlahualilo,1,Tlahualilo de Zaragoza,Emiliano Zapata s/n,Centro,35290,-103.43962,26.10742
1341,Museo Comunitario Estación de Horizonte,"Unión de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,36,Tlahualilo,27,San Francisco de Horizonte (Horizonte),Domicilio conocido,Centro,34298,-103.41827,25.93578
381,Museo Comunitario Tohue,"Huellas del Pasado, A.C.",10,Durango,38,Vicente Guerrero,1,Vicente Guerrero,5 de Febrero s/n,Ejido José Guadalupe Rodríguez,34890,-103.98798,23.7314
1162,"Museo Comunitario Nuevo Ideal, ayer y hoy","Ayuntamiento de Nuevo Ideal, Dgo",10,Durango,39,Nuevo Ideal,1,Nuevo Ideal,Av. Ferrocarril 900,,34422,-105.0697,24.89181
1259,Museo de Sitio San Vicente del Caño,Ayuntamiento de Abasolo,11,Guanajuato,1,Abasolo,1,Abasolo,Carr. Federal 90 San Vicente del Caño Km. 37,,36970,0,0
1258,Museo Municipal Miguel Hidalgo,Ayuntamiento de Abasolo/Instituto Estatal de Cultura,11,Guanajuato,1,Abasolo,1,Abasolo,Juárez 305,Centro,36970,-101.52889,20.45111
2084,Museo de Sitio de la Zona Arquelógica de Peralta,Secretaría de Cutura/INAH,11,Guanajuato,1,Abasolo,131,San Antonio de Peralta,Domicilio conocido,,,-101.4174,20.46944
576,Museo Waldemar Julsrud,"Museo Waldemar Julsrud, A.C.",11,Guanajuato,2,Acámbaro,1,Acámbaro,Av. 5 de Febrero 180,Centro,38600,-100.72756,20.03144
1273,Museo Ferrocarrilero José Cardozo Téllez,"Amigos del Ferrocarril de Acámbaro, A.C.",11,Guanajuato,2,Acámbaro,1,Acámbaro,Av. 1° de Mayo 3,Centro,38600,-100.71949,20.03493
1056,Museo Local de Acámbaro Dr. Luis Mota Maciel,Ayuntamiento de Acámbaro ,11,Guanajuato,2,Acámbaro,1,Acámbaro,Abasolo 72 esq. Morelos,Centro,38600,-100.72237,20.0332
1055,Museo Comunitario Fray Bernardo Padilla,Comunitario independiente,11,Guanajuato,2,Acámbaro,17,Chupícuaro (Nuevo Chupícuaro),Juárez Sur 215,Centro,38750,-100.69133,20.06692
1839,Museo de la Katrina,"Complejo Museográfico Cultura y Tradiciones en Movimiento/Amigos del museo de las catrinas, A.C.",11,Guanajuato,3,San Miguel de Allende,1,San Miguel de Allende,San Francisco 18,Centro Histórico,37700,-100.74005,20.91481
1505,Museo La Esquina. Museo del Juguete Popular Mexicano,"Fundación para la Conservación del Juguete Popular Mexicano, A.C.",11,Guanajuato,3,San Miguel de Allende,1,San Miguel de Allende,Núñez 40,Centro,37700,-100.74012,20.91469
192,Museo Casa del Mayorazgo de la Canal,"Fomento Cultural Banamex, A.C.",11,Guanajuato,3,San Miguel de Allende,1,San Miguel de Allende,Canal 4,Centro,37700,-100.74573,20.91454
2100,Museo de sitio de la Zona Arqueológica de Cañada de la Virgen,Instituto Estatal de Cultura del Estado de Guanajauto,11,Guanajuato,3,San Miguel de Allende,1,San Miguel de Allende,Carretera San Miguel de Allende - Guanuajuto,,37896,-100.71338,20.90401
756,Museo Histórico Casa de Allende,Secretaría de Cultura/INAH,11,Guanajuato,3,San Miguel de Allende,1,San Miguel de Allende,Cuna de Allende 1,Centro,37700,-100.7441,20.91387
1564,"Centro de Interpretación Histórica. Las Batallas de Celaya, 1915",Sistema Municipal de Arte y Cultura de Celaya/Casa del Diezmo,11,Guanajuato,7,Celaya,1,Celaya,Benito Juárez 204,Centro,38000,-100.81562,20.52101
1872,Museo de Arte  de Celaya Octavio Ocampo,Instituto Municipal de Arte y Cultura de Celaya,11,Guanajuato,7,Celaya,1,Celaya,Francisco I. Madero 102,Centro,38020,-100.81347,20.52316
249,Museo de Momias,Panteón /Ayuntamiento de Celaya,11,Guanajuato,7,Celaya,1,Celaya,Av. Tecnológico s/n,Bajío de las Américas,38014,-100.8196,20.53318
1562,Museo de Celaya Historia Regional ,Sistema Municipal de Arte y Cultura de Celaya,11,Guanajuato,7,Celaya,1,Celaya,Calz. Independencia 104-A,Centro,38000,-100.81259,20.52159
346,Museo Casa del Dr. José María Luis Mora,Secretaría de Cultura/INAH,11,Guanajuato,9,Comonfort,1,Comonfort,Arista núm. 8,Centro,38200,-100.76214,20.71834
197,Museo de la Independencia Nacional,Ayuntamiento de Dolores Hidalgo Cuna de la Independencia Nacional,11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,1,Dolores Hidalgo Cuna de la Independencia Nacional,Zacatecas 6,Centro,37800,-100.93537,21.15844
1373,Casa Museo José Alfredo Jiménez,"Casa Museo José Alfredo Jiménez, A.C.",11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,1,Dolores Hidalgo Cuna de la Independencia Nacional,Guanajuato 13,Centro,37800,-100.93284,21.15709
1525,Museo del Bicentenario,Ayuntamiento de Dolores Hidalgo Cuna de la Independencia Nacional,11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,1,Dolores Hidalgo Cuna de la Independencia Nacional,Calle Zacatecas s/n,Centro,37800,-100.93466,21.15818
195,Museo Histórico Curato de Dolores (Casa de Hidalgo),Secretaría de Cultura/INAH,11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,1,Dolores Hidalgo Cuna de la Independencia Nacional,Morelos 1 esq. Hidalgo,Zona Centro,37800,-100.93616,21.15646
2010,Museo Conde Rul,Instituto Estatal de la Cultura de Guanajuato/Dirección de Museos,11,Guanajuato,15,Guanajuato,1,Guanajuato,Plaza de la Paz 75,Centro,36000,-101.2543,21.01713
1414,Museo de Sitio Ex Convento Dieguino,Ayuntamiento de Guanajuato/Dirección General de Cultura y Educación,11,Guanajuato,15,Guanajuato,1,Guanajuato,Domicilio conocido,Zona Centro ,36000,-101.25321,21.01535
231,Museo de Mineralogía Eduardo Villaseñor Söhle,Universidad de Guanajuato/Facultad de Minas,11,Guanajuato,15,Guanajuato,1,Guanajuato,Ex-Hacienda de San Matías s/n,Col. San Javier,36025,-101.26118,21.02694
1004,Museo Regional de Guanajuato Alhóndiga de Granaditas,Secretaría de Cultura/INAH,11,Guanajuato,15,Guanajuato,1,Guanajuato,Mendizábal 6,Centro,36000,-101.25787,21.01876
1417,Museo de Cera de Guanajuato,Gobierno del Estado de Guanajuato,11,Guanajuato,15,Guanajuato,1,Guanajuato,Calle 28 de Septiembre 82,Centro,36000,-101.25781,21.01921
228,Museo Casa de las Leyendas de Guanajuato,Particular,11,Guanajuato,15,Guanajuato,1,Guanajuato,Cda. de la Cruz 117 y Km. 7 de la Carr. Panorámica tramo Presa Escuela Normal,Col. Cerro de los Leones,36090,-101.2465,21.0072
628,Museo Iconográfico del Quijote,Gobierno del Estado de Guanajuato,11,Guanajuato,15,Guanajuato,1,Guanajuato,Manuel Doblado 1,Centro Histórico,36000,-101.2522,21.01462
1418,Museo Casa de Tía Aura,,11,Guanajuato,15,Guanajuato,1,Guanajuato,Paseo de la Presa 62,Centro,36090,-101.24729,21.00463
244,Pinacoteca del Templo de La Compañía,Congregación del Oratorio de San Felipe Neri,11,Guanajuato,15,Guanajuato,1,Guanajuato,Plazuela de la Compañía 1,Zona Centro,36000,-101.25261,21.0171
243,Museo Ex-Hacienda San Gabriel de Barrera,Gobierno del Estado de Guanajuato,11,Guanajuato,15,Guanajuato,1,Guanajuato,Carr. Guanajuato-Marfil Km 2.5,Centro,36050,-101.27191,21.01104
571,Museo de las Momias de Guanajuato,Ayuntamiento de Guanajuato,11,Guanajuato,15,Guanajuato,1,Guanajuato,Explanada del Panteón Municipal s/n,Centro,36000,-101.26602,21.01998
630,Museo del Pueblo de Guanajuato,Instituto Estatal de la Cultura de Guanajuato,11,Guanajuato,15,Guanajuato,1,Guanajuato,Positos 7,Zona Centro,36000,-101.25439,21.01761
2118,Museo  Palacio de los Poderes,Instituto Estatal de la Cultura de Guanajuato/Dirección de Museos,11,Guanajuato,15,Guanajuato,1,Guanajuato,Plaza de la Paz 77,Zona Centro,36000,-101.25459,21.01722
1801,Museo de Arte Contemporáneo Primer Depósito,Particular,11,Guanajuato,15,Guanajuato,1,Guanajuato,Positos 25,Centro,36000,-101.25462,21.01796
629,Museo Casa de Arte Olga Costa - José Chávez Morado,Instituto Estatal de la Cultura de Guanajuato,11,Guanajuato,15,Guanajuato,1,Guanajuato,Pastita 158 Torre del Arco,Pastita,36090,-101.24585,21.01091
259,Museo de Historia Natural Alfredo Dugés,Universidad de Guanajuato,11,Guanajuato,15,Guanajuato,1,Guanajuato,Lascurain de Retana  5,Centro,36000,-101.25333,21.01734
621,Museo Casa Diego Rivera,Instituto Estatal de la Cultura de Guanajuato,11,Guanajuato,15,Guanajuato,1,Guanajuato,Positos 47,Zona Centro,36000,-101.25527,21.0183
2023,Museo de la Cultura Legislativa,Congreso del Estado de Guanajuato,11,Guanajuato,15,Guanajuato,1,Guanajuato,Paseo del Congreso 60,Col. Marfil,36250,-101.27891,20.99705
1054,Casa Museo Gene Byron,Gobierno del Estado,11,Guanajuato,15,Guanajuato,1,Guanajuato,"Real de Marfíl s/n, Ex-Hacienda de Santa Ana",Col. Marfil,36251,-101.25208,21.02173
1419,Museo Arqueológico Huanímaro,Ayuntamiento de Huanímaro/Casa de Cultura,11,Guanajuato,16,Huanímaro,1,Huanímaro,Portal Morelos s/n,Centro ,36990,-101.49659,20.36809
203,Museo de la Ciudad ,"Instituto Municipal de Cultura, Arte y Recreación",11,Guanajuato,17,Irapuato,1,Irapuato,Calle Ignacio Allende 276,Centro Histórico,36500,-101.35009,20.67421
2139,Museo Pacha Moma,Fundación Fernando Barba Amezcua A.C,11,Guanajuato,17,Irapuato,1,Irapuato,Paseo del Atardecer 149 ,Villas de Irapuato,36670,-101.41118,20.67909
851,Museo Centro de Ciencias Explora,Ayuntamiento de León,11,Guanajuato,20,León,1,León de los Aldama,Francisco Villa 202,Col. La Martinica,37500,-101.65867,21.10878
1619,Museo de Arte Sacro de León,Arquidiócesis de León,11,Guanajuato,20,León,1,León de los Aldama,Hidalgo 202,Centro,37000,-101.68278,21.12241
1584,Mi Museo Universitario de La Salle (MIM),Universidad de La Salle Bajío,11,Guanajuato,20,León,1,León de los Aldama,Av. Universidad 602,Col. Lomas del Campestre,37150,-101.71108,21.15158
1813,Museo de las Identidades Leonesas (MIL),Instituto Cultural de León,11,Guanajuato,20,León,1,León de los Aldama,Justo Sierra 202,Centro Histórico,37000,-101.6847,21.12151
1274,Museo de Arte e Historia de Guanajuato,Forum Cultural Guanajuato/Gobierno del Estado de Guanajuato,11,Guanajuato,20,León,1,León de los Aldama,Prol. Calz. de los Héroes 308,Col. La Martinica,37500,-101.66009,21.11612
174,Museo de la Ciudad de León,Fideicomiso Museo de la Ciudad de León/Ayuntamiento de León,11,Guanajuato,20,León,1,León de los Aldama,Hermanos Aldama 136,Centro,37000,-101.68008,21.12261
2095,Museo de Sitio de la Zona Arqueológica de El Cóporo,Instituto Estatal de Cultura del Estado de Guanajauto,11,Guanajuato,22,Ocampo,85,San José del Torreón,Camino al Coporo Km 4 (aprox.),,37640,-101.47297,21.4762
2083,Museo de Sitio de la Zona Arquelógica de Plazuelas,Secretaría de Cultura/INAH,11,Guanajuato,23,Pénjamo,258,San Agustín el Alto,Carret.Fed. 110 tramo Irapuato-La Piedad KM 12.5,,,-101.60562,20.47551
1933,Museo Hermenegildo Bustos,Instituto Estatal de la Cultura de Guanajuato,11,Guanajuato,25,Purísima del Rincón,1,Purísima de Bustos,"Calle 5 de Mayo y Hermenegildo Bustos, Plaza principal",Zona Centro,36400,-101.87801,21.0286
1430,Museo Estatal de la Máscara,Casa de Cultura Hermenegildo Bustos/Instituto Estatal de la Cultura del Estado de Guanajuato,11,Guanajuato,25,Purísima del Rincón,1,Purísima de Bustos,5 de mayo 107,Centro,36400,-101.87844,21.02862
1003,Museo Histórico Casa de Hidalgo (La Francia Chiquita),Secretaría de Cultura/INAH,11,Guanajuato,30,San Felipe,425,San Felipe Torres Mochas [Ganadería],Hidalgo 121,Centro,37600,-101.21603,21.47833
1970,Museo de la Ciudad Francisco Orozco Muñoz,Ayuntamiento de San Francisco del Rincón,11,Guanajuato,31,San Francisco del Rincón,1,San Francisco del Rincón,Tomás Padilla 101,Centro,36300,-101.85857,21.01868
1903,Museo de Historia de Mineral de Pozos,Fundación Para el Desarrollo de los Pueblos Mineros (Fundemin),11,Guanajuato,33,San Luis de la Paz,1,San Luis de la Paz,Parador Turístico,La Montañita,36790,-100.59419,21.29453
2122,Museo de Sitio,Fideicomiso de Inversión y Administración de Parque Guanajuato Bicentenario,11,Guanajuato,33,San Luis de la Paz,1,San Luis de la Paz,"Int. Complejo Escuela Modelo, Cam. a las Minas 102","Comunidad Mineral de Pozos, Col. Centenario",37900,-100.50118,21.22419
2061, Museo del Automóvil ,Gobierno del Estado/Parque Guanajuato Bicentenario,11,Guanajuato,37,Silao de la Victoria,1,Silao de la Victoria, Carret.de Cuota Silao-Gto. Km 3.8,Los Rodríguez,36270,-101.3607,20.95613
1053,Museo José y Tomás Chávez Morado,Instituto Estatal de la Cultura de Guanajuato,11,Guanajuato,37,Silao de la Victoria,1,Silao de la Victoria,Calle Vicente Guerrero 1 esq. calle Domenzain,Centro,36100,-101.42876,20.94454
2059,Museo de Sitio de la Zona Arqueológica de Arroyo Seco,Secretaría de Cultura/INAH,11,Guanajuato,43,Victoria,296,Arroyo Seco,Carretera 110 Tramo Victoria-Tierra Blanca Km 2.7,Comunidad de los Remedios/Cerro Grande,,-100.19224,21.20613
720,Museo Ex Convento Agustino de San Pedro y San Pablo,Secretaría de Cultura/INAH,11,Guanajuato,46,Yuriria,1,Yuriria,Plazuela Juárez s/n,Centro,38940,-101.13135,20.21389
1613,Museo y Salón de la Fama del Deporte Guerrerense,Instituto del Deporte de Guerrero,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Costera Miguel Alemán 4834,"Fracc, Costa Azul",39850,-99.85107,16.84827
1987,Museo de las Siete Regiones,Secretaría de Cultura de Guerrero/Complejo Cultural Siete Regiones,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Calle Hornitos s/n,Centro,39300,-99.90313,16.84991
1989,Museo de la Máscara,Gobierno del Estado de Guerrero/Complejo Cultural Siete Regiones,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Calle Hornitos s/n,Centro,39300,-99.90352,16.84989
2097,Museo de Sitio de la Zona Arqueológica de Palma Sola,Secretaría de Cultura/INAH,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,La Mora 17,Col. Palma Sola,39510,-99.90111,16.88658
115,Museo Histórico Naval de Acapulco,"Museo Histórico Naval de Acapulco, A.C.",12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Hornitos s/n,Centro,39300,-99.903,16.84982
60,Museo Histórico de Acapulco Fuerte de San Diego,Secretaría de Cultura/INAH,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez,Morelos s/n esq. Hornitos,Centro,39300,-99.90227,16.84995
1701,Museo  Comunitario Plan de Ayutla,,12,Guerrero,12,Ayutla de los Libres,1,Ayutla de los Libres,Morelos núm. 9,Centro,39200,0,0
1878,Museo de la Costa Chica de Azoyú,Ayuntamiento de Azoyú,12,Guerrero,13,Azoyú,1,Azoyú,Plaza Principal s/n,Centro,41900,-98.6007,16.73449
665,Museo Comunitario Irineo Germán,Secretaría de Educación Pública de Guerrero,12,Guerrero,13,Azoyú,1,Azoyú,5 de Mayo núm. 5,Centro,41900,0,0
1930,Museo Comunitario Afromexicano,"Fundación Afromexicana, A.C.",12,Guerrero,13,Azoyú,29,Huehuetán,Plaza Central de Huhuetán,Centro,,0,0
669,Museo Regional de Tierra Caliente,Gobierno del Estado de Guerrero,12,Guerrero,22,Coyuca de Catalán,1,Coyuca de Catalán,Av. Cuauhtémoc 1,Centro,40700,-100.69806,18.32564
835,Museo de las Culturas Afromestizas Vicente Guerrero Saldaña,"Comité Pro-Museo Cuaji, A.C.",12,Guerrero,23,Cuajinicuilapa,1,Cuajinicuilapa,Cuauhtémoc s/n,Centro,41940,0,0
1932,Museo José Juárez,Universidad Autónoma de Guerrero,12,Guerrero,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,Andador Emiliano Zapata 21,Centro,39000,-99.50273,17.55373
1008,Museo Regional de Guerrero,Secretaría de Cultura/INAH,12,Guerrero,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,Plaza Cívica Primer Congreso de Anáhuac s/n,Centro,39000,-99.50088,17.55208
2048,Museo de Arte Contemporáneo de la UAG,Universidad Autónoma de Guerrero,12,Guerrero,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,Lic. Arturo Martínez Adame 5ª,Centro,39000,-99.50583,17.5545
70,La Avispa Museo Interactivo,"Secretaría de Desarrollo Social, Gobierno del Estado de Guerrero",12,Guerrero,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo,Carr. Nal. México-Acapulco Km. 270,Col. Villa Moderna,39090,-99.49459,17.53096
1751,Sala Introductoria de la Zona Arqueológica de Tehuacalco,Secretaría de Cultura/INAH/,12,Guerrero,29,Chilpancingo de los Bravo,30,Carrizal de la Vía,,,,-99.50356,17.18774
652,Museo Histórico Cultural Michi-Tecutli,Ayuntamiento de General Canuto A. Neri,12,Guerrero,31,General Canuto A. Neri,1,Acapetlahuaya,Plaza Juárez s/n,Centro,40480,-100.07211,18.41846
650,Museo Comunitario Renacimiento Indígena,Ayuntamiento de Huamuxtitlán,12,Guerrero,33,Huamuxtitlán,1,Huamuxtitlán,H. Colegio Militar s/n,Centro,41200,-98.56444,17.80149
1711,Museo del Ferrocarril y del Telégrafo de Iguala,Ayuntamiento de Iguala de la Independencia/Desarrollo Social,12,Guerrero,35,Iguala de la Independencia,1,Iguala de la Independencia,Av. del Ferrocarril s/n,Barrio del Ferrocarril,40040,-99.55166,18.34845
212,Museo de la Bandera y Santuario de la Patria,Secretaría de Cultura de Guerrero,12,Guerrero,35,Iguala de la Independencia,1,Iguala de la Independencia,Benito Juárez s/n,Centro,40000,-99.54119,18.34507
1005,Museo Histórico de Ixcateopan,Ayuntamiento de Ixcateopan,12,Guerrero,37,Ixcateopan de Cuauhtémoc,1,Ixcateopan de Cuauhtémoc,Plaza Eulalia Guzmán,Centro,40430,-99.79396,18.50245
2121,Museo de Santa María de la Asunción,Ayuntamiento de Ixcateopan de Cuauhtémoc,12,Guerrero,37,Ixcateopan de Cuauhtémoc,1,Ixcateopan de Cuauhtémoc,"Gral. Vicente Guerrero 17, Plaza Eulalia Guzmán",Centro,40430,-99.79361,18.50205
2107,Museo Arqueológico de la Costa Grande,Ayuntamiento de Zihuatanejo,12,Guerrero,38,Zihuatanejo de Azueta,1,Zihuatanejo,Paseo del Pescador s/n,Centro,40890,-101.55613,17.63874
800,Museo Comunitario de Cochoapa,Comunitario independiente,12,Guerrero,46,Ometepec,7,Cochoapa,Comisaria Municipal,Centro,41700,0,0
1557,Museo de Sitio Xihuacan,Secretaría de Cultura/INAH/Coordinación Nacional de Museos y Exposiciones,12,Guerrero,48,Petatlán,190,La Soledad (Soledad de Maciel),Domicilio conocido,,,-101.26373,17.53586
193,Museo de Arte Virreinal de Taxco,Secretaría de Turismo,12,Guerrero,55,Taxco de Alarcón,1,Taxco de Alarcón,Juan Ruiz de Alarcón 12,Centro,40200,-99.60427,18.55678
1006,Museo William Spratling,Secretaría de Cultura/INAH,12,Guerrero,55,Taxco de Alarcón,1,Taxco de Alarcón,Calle Porfirio A. Delgado 1,Centro,40200,-99.60417,18.55627
1929,Museo Comunitario Hipólito Mora Aparicio,,12,Guerrero,56,Tecoanapa,1,Tecoanapa,,,,-99.32484,16.9802
626,Museo Municipal Gral. Jesús H. Salgado ,Ayuntamiento de Teloloapan,12,Guerrero,58,Teloloapan,1,Teloloapan,Plazuela 2 de Abril  núm. 16,Centro,40400,-99.8729,18.36787
169,Casa Museo Ignacio M. Altamirano,Ayuntamiento de Tixtla de Guerrero,12,Guerrero,61,Tixtla de Guerrero,1,Tixtla de Guerrero,Martín de Armendariz s/n,Barrio Santiago Tixtla,39170,-99.39982,17.57106
662,Museo Comunitario Indígena  Tlappan,Dirección General de Educación Indígena/Secretaría de Educación Pública de Guerrero,12,Guerrero,66,Tlapa de Comonfort,1,Tlapa de Comonfort,Vicente Guerrero 260,Col. El Tepeyac,41304,0,0
1397,Museo Regional Lázaro Cárdenas,,12,Guerrero,67,Tlapehuala,1,Tlapehuala,Carr. Iguala-Cd. Altamirano Km 151,Col. Juárez,40600,-100.52667,18.24553
1398,Museo de Arte y Cultura Indígena,,12,Guerrero,74,Zitlala,1,Zitlala,Allende 92,Barrio de San Mateo,41160,0,0
2079,Museo de sitio de la Zona Arqueológica de La Organera Xochipala,Secretaría de Cultura/INAH,12,Guerrero,75,Eduardo Neri,23,Xochipala,Av. Principal s/n,Comunidad de Xochipala,,-99.62986,17.77258
